clientID,POS,traitName,traitWgt,metricName,metricWgt,statName,statWgt,inverse
4,DM,PASSING,0.33,Accuracy,0.42,successfulLongPassesPct,0.143,0
4,DM,PASSING,0.33,Accuracy,0.42,successfulPassesPct,0.136,0
4,DM,PASSING,0.33,Accuracy,0.42,successfulPassesToFinalThirdPct,0.113,0
4,DM,PASSING,0.33,Accuracy,0.42,successfulProgressivePassesPct,0.068,0
4,DM,PASSING,0.33,Accuracy,0.42,successfulSmartPassesPct,0,0
4,DM,PASSING,0.33,Accuracy,0.42,successfulThroughPassesPct,0,0
4,DM,PASSING,0.33,Accuracy,0.42,successfulVerticalPassesPct,0,0
4,DM,PASSING,0.33,Direction,0.16,backPassesPct,0.5,1
4,DM,PASSING,0.33,Direction,0.16,forwardPassesPct,0.253,0
4,DM,PASSING,0.33,Direction,0.16,lateralPassesPct,0.247,1
4,DM,PASSING,0.33,Direction,0.16,verticalPassesPct,0,0
4,DM,PASSING,0.33,Intent,0.24,attackingActions90,0.27,0
4,DM,PASSING,0.33,Intent,0.24,successfulAttackingActions90,0.216,0
4,DM,PASSING,0.33,Intent,0.24,successfulAttackingActionsPct,0.179,0
4,DM,PASSING,0.33,Intent,0.24,keyPasses90,0.129,0
4,DM,PASSING,0.33,Intent,0.24,keyPassesRatio,0.094,0
4,DM,PASSING,0.33,Intent,0.24,longPassLength,0.05,0
4,DM,PASSING,0.33,Intent,0.24,longPasses90,0.044,0
4,DM,PASSING,0.33,Intent,0.24,throughPasses90,0.017,0
4,DM,DEFENDING,0.28,Aerial,0.44,aerialDuels90,0.584,0
4,DM,DEFENDING,0.28,Aerial,0.44,fieldAerialDuels90,0.305,0
4,DM,DEFENDING,0.28,Aerial,0.44,fieldAerialDuelsWon90,0.111,0
4,DM,DEFENDING,0.28,Aerial,0.44,aerialDuelsWon90,0,0
4,DM,DEFENDING,0.28,Aerial,0.44,aerialDuelsWonPct,0,0
4,DM,DEFENDING,0.28,Aerial,0.44,fieldAerialDuelsWonPct,0,0
4,DM,DEFENDING,0.28,On Ball,0.34,defensiveActions90,0.323,0
4,DM,DEFENDING,0.28,On Ball,0.34,successfulDefensiveAction90,0.136,0
4,DM,DEFENDING,0.28,On Ball,0.34,successfulDefensiveActionPct,0.127,0
4,DM,DEFENDING,0.28,On Ball,0.34,defensiveDuels90,0.092,0
4,DM,DEFENDING,0.28,On Ball,0.34,defensiveDuelsWon90,0.077,0
4,DM,DEFENDING,0.28,On Ball,0.34,defensiveDuelsWonPct,0.064,0
4,DM,DEFENDING,0.28,On Ball,0.34,dribblesAgainst90,0.048,0
4,DM,DEFENDING,0.28,On Ball,0.34,dribblesAgainstWon90,0.044,0
4,DM,DEFENDING,0.28,On Ball,0.34,dribblesAgainstWonPct,0.037,0
4,DM,DEFENDING,0.28,On Ball,0.34,pressingDuels90,0.021,0
4,DM,DEFENDING,0.28,On Ball,0.34,pressingDuelsWon90,0.015,0
4,DM,DEFENDING,0.28,On Ball,0.34,pressingDuelsWonPct,0.014,0
4,DM,DEFENDING,0.28,On Ball,0.34,slidingTackles90,0.002,0
4,DM,DEFENDING,0.28,On Ball,0.34,successfulSlidingTackles90,0,0
4,DM,DEFENDING,0.28,On Ball,0.34,successfulSlidingTacklesPct,0,0
4,DM,DEFENDING,0.28,Off Ball,0.1,ballRecoveries90,0.311,0
4,DM,DEFENDING,0.28,Off Ball,0.1,clearances90,0.15,0
4,DM,DEFENDING,0.28,Off Ball,0.1,counterpressingRecoveries90,0.112,0
4,DM,DEFENDING,0.28,Off Ball,0.1,dangerousOpponentHalfRecoveries90,0.102,0
4,DM,DEFENDING,0.28,Off Ball,0.1,interceptions90,0.094,0
4,DM,DEFENDING,0.28,Off Ball,0.1,looseBallDuels90,0.082,0
4,DM,DEFENDING,0.28,Off Ball,0.1,looseBallDuelsWon90,0.067,0
4,DM,DEFENDING,0.28,Off Ball,0.1,looseBallDuelsWonPct,0.037,0
4,DM,DEFENDING,0.28,Off Ball,0.1,opponentHalfRecoveries90,0.031,0
4,DM,DEFENDING,0.28,Off Ball,0.1,recoveries90,0.015,0
4,DM,DEFENDING,0.28,Fouls,0.12,directRedCards90,0.395,1
4,DM,DEFENDING,0.28,Fouls,0.12,fouls90,0.358,1
4,DM,DEFENDING,0.28,Fouls,0.12,redCards90,0.178,1
4,DM,DEFENDING,0.28,Fouls,0.12,yellowCards90,0.062,1
4,DM,DEFENDING,0.28,Fouls,0.12,yellowCardsPerFoul,0.007,1
4,FB,SCORING,0.12,Goalscoring,0.36,goals90,1,0
4,FB,SCORING,0.12,Goalscoring,0.36,goalsPassesRatio,0,0
4,FB,SCORING,0.12,Goalscoring,0.36,goalsWithoutPenalties90,0,0
4,FB,SCORING,0.12,Shooting,0.26,headShots90,0.414,0
4,FB,SCORING,0.12,Shooting,0.26,shots90,0.201,0
4,FB,SCORING,0.12,Shooting,0.26,shotsBlocked90,0.188,1
4,FB,SCORING,0.12,Shooting,0.26,shotsOnTarget90,0.123,0
4,FB,SCORING,0.12,Shooting,0.26,xgShot90,0.074,0
4,FB,SCORING,0.12,Shooting,0.26,shotsPassesRatio,0,0
4,FB,SCORING,0.12,Conversion,0.2,goalConversionPct,0.616,0
4,FB,SCORING,0.12,Conversion,0.2,headShotsOnTargetPct,0.25,0
4,FB,SCORING,0.12,Conversion,0.2,goalsShotsRatio,0.089,0
4,FB,SCORING,0.12,Conversion,0.2,goalsShotsOnTargetRatio,0.045,0
4,FB,SCORING,0.12,Positioning,0.18,passesToFinalThird90,0.304,0
4,FB,SCORING,0.12,Positioning,0.18,progressiveRun90,0.22,0
4,FB,SCORING,0.12,Positioning,0.18,touchInBox90,0.202,0
4,FB,SCORING,0.12,Positioning,0.18,passesToFinalThirdRatio,0.17,0
4,FB,SCORING,0.12,Positioning,0.18,touchInBoxReceivedPassRatio,0.104,0
4,FB,CREATING,0.3,Assists,0.3,assists90,0.402,0
4,FB,CREATING,0.3,Assists,0.3,secondAssists90,0.18,0
4,FB,CREATING,0.3,Assists,0.3,shotAssists90,0.142,0
4,FB,CREATING,0.3,Assists,0.3,shotOnTargetAssists90,0.108,0
4,FB,CREATING,0.3,Assists,0.3,thirdAssists90,0.089,0
4,FB,CREATING,0.3,Assists,0.3,xgAssist90,0.046,0
4,FB,CREATING,0.3,Assists,0.3,successfulShotAssistsPct,0.034,0
4,FB,CREATING,0.3,Assists,0.3,assistsPassesRatio,0,0
4,FB,CREATING,0.3,Crossing,0.29,crosses90,0.447,0
4,FB,CREATING,0.3,Crossing,0.29,successfulCrosses90,0.264,0
4,FB,CREATING,0.3,Crossing,0.29,crossesPassesRatio,0.229,0
4,FB,CREATING,0.3,Crossing,0.29,successfulCrossesPct,0.06,0
4,FB,CREATING,0.3,Dribbling,0.26,dribbles90,0.368,0
4,FB,CREATING,0.3,Dribbling,0.26,foulsSuffered90,0.218,0
4,FB,CREATING,0.3,Dribbling,0.26,successfulDribbles90,0.153,0
4,FB,CREATING,0.3,Dribbling,0.26,successfulDribblesPct,0.136,0
4,FB,CREATING,0.3,Dribbling,0.26,dribblesPassesRatio,0.106,0
4,FB,CREATING,0.3,Dribbling,0.26,offensiveDuelsWonPct,0.019,0
4,FB,CREATING,0.3,Comb Play,0.15,dangerousOwnHalfLosses90,0.331,1
4,FB,CREATING,0.3,Comb Play,0.15,linkupPlays90,0.183,0
4,FB,CREATING,0.3,Comb Play,0.15,missedBalls90,0.17,1
4,FB,CREATING,0.3,Comb Play,0.15,progressivePasses90,0.162,0
4,FB,CREATING,0.3,Comb Play,0.15,smartPasses90,0.149,0
4,FB,CREATING,0.3,Comb Play,0.15,successfulLinkupPlays90,0.004,0
4,FB,PASSING,0.24,Involvement,0.3,passes90,0.641,0
4,FB,PASSING,0.24,Involvement,0.3,receivedPass90,0.336,0
4,FB,PASSING,0.24,Involvement,0.3,receivedPassRatio,0.023,0
4,FB,PASSING,0.24,Accuracy,0.22,ballLosses90,0.289,1
4,FB,PASSING,0.24,Accuracy,0.22,ownHalfLosses90,0.19,1
4,FB,PASSING,0.24,Accuracy,0.22,successfulKeyPassesPct,0.15,0
4,FB,PASSING,0.24,Accuracy,0.22,successfulLongPassesPct,0.143,0
4,FB,PASSING,0.24,Accuracy,0.22,successfulPassesPct,0.132,0
4,FB,PASSING,0.24,Accuracy,0.22,successfulPassesToFinalThirdPct,0.096,0
4,FB,PASSING,0.24,Accuracy,0.22,successfulProgressivePassesPct,0,0
4,FB,PASSING,0.24,Accuracy,0.22,successfulSmartPassesPct,0,0
4,FB,PASSING,0.24,Accuracy,0.22,successfulThroughPassesPct,0,0
4,FB,PASSING,0.24,Accuracy,0.22,successfulVerticalPassesPct,0,0
4,FB,PASSING,0.24,Direction,0.18,backPassesPct,0.5,1
4,FB,PASSING,0.24,Direction,0.18,forwardPassesPct,0.253,0
4,FB,PASSING,0.24,Direction,0.18,lateralPassesPct,0.247,1
4,FB,PASSING,0.24,Direction,0.18,verticalPassesPct,0,0
4,FB,PASSING,0.24,Intent,0.3,attackingActions90,0.314,0
4,FB,PASSING,0.24,Intent,0.3,successfulAttackingActions90,0.254,0
4,FB,PASSING,0.24,Intent,0.3,successfulAttackingActionsPct,0.148,0
4,FB,PASSING,0.24,Intent,0.3,keyPasses90,0.123,0
4,FB,PASSING,0.24,Intent,0.3,keyPassesRatio,0.093,0
4,FB,PASSING,0.24,Intent,0.3,longPassLength,0.049,0
4,FB,PASSING,0.24,Intent,0.3,longPasses90,0.018,0
4,FB,PASSING,0.24,Intent,0.3,throughPasses90,0,0
4,FB,DEFENDING,0.34,Aerial,0.06,aerialDuels90,0.641,0
4,FB,DEFENDING,0.34,Aerial,0.06,fieldAerialDuels90,0.31,0
4,FB,DEFENDING,0.34,Aerial,0.06,fieldAerialDuelsWon90,0.049,0
4,FB,DEFENDING,0.34,Aerial,0.06,aerialDuelsWon90,0,0
4,FB,DEFENDING,0.34,Aerial,0.06,aerialDuelsWonPct,0,0
4,FB,DEFENDING,0.34,Aerial,0.06,fieldAerialDuelsWonPct,0,0
4,FB,DEFENDING,0.34,On Ball,0.43,defensiveActions90,0.311,0
4,FB,DEFENDING,0.34,On Ball,0.43,successfulDefensiveAction90,0.154,0
4,FB,DEFENDING,0.34,On Ball,0.43,successfulDefensiveActionPct,0.134,0
4,FB,DEFENDING,0.34,On Ball,0.43,defensiveDuels90,0.083,0
4,FB,DEFENDING,0.34,On Ball,0.43,defensiveDuelsWon90,0.075,0
4,FB,DEFENDING,0.34,On Ball,0.43,defensiveDuelsWonPct,0.069,0
4,FB,DEFENDING,0.34,On Ball,0.43,dribblesAgainst90,0.06,0
4,FB,DEFENDING,0.34,On Ball,0.43,dribblesAgainstWon90,0.037,0
4,FB,DEFENDING,0.34,On Ball,0.43,dribblesAgainstWonPct,0.03,0
4,FB,DEFENDING,0.34,On Ball,0.43,pressingDuels90,0.023,0
4,FB,DEFENDING,0.34,On Ball,0.43,pressingDuelsWon90,0.013,0
4,FB,DEFENDING,0.34,On Ball,0.43,pressingDuelsWonPct,0.009,0
4,FB,DEFENDING,0.34,On Ball,0.43,slidingTackles90,0.002,0
4,FB,DEFENDING,0.34,On Ball,0.43,successfulSlidingTackles90,0,0
4,FB,DEFENDING,0.34,On Ball,0.43,successfulSlidingTacklesPct,0,0
4,FB,DEFENDING,0.34,Off Ball,0.42,ballRecoveries90,0.272,0
4,FB,DEFENDING,0.34,Off Ball,0.42,clearances90,0.157,0
4,FB,DEFENDING,0.34,Off Ball,0.42,counterpressingRecoveries90,0.151,0
4,FB,DEFENDING,0.34,Off Ball,0.42,dangerousOpponentHalfRecoveries90,0.104,0
4,FB,DEFENDING,0.34,Off Ball,0.42,interceptions90,0.098,0
4,FB,DEFENDING,0.34,Off Ball,0.42,looseBallDuels90,0.075,0
4,FB,DEFENDING,0.34,Off Ball,0.42,looseBallDuelsWon90,0.054,0
4,FB,DEFENDING,0.34,Off Ball,0.42,looseBallDuelsWonPct,0.042,0
4,FB,DEFENDING,0.34,Off Ball,0.42,opponentHalfRecoveries90,0.026,0
4,FB,DEFENDING,0.34,Off Ball,0.42,recoveries90,0.021,0
4,FB,DEFENDING,0.34,Fouls,0.09,directRedCards90,0.417,1
4,FB,DEFENDING,0.34,Fouls,0.09,fouls90,0.283,1
4,FB,DEFENDING,0.34,Fouls,0.09,redCards90,0.153,1
4,FB,DEFENDING,0.34,Fouls,0.09,yellowCards90,0.117,1
4,FB,DEFENDING,0.34,Fouls,0.09,yellowCardsPerFoul,0.03,1
4,CB,SCORING,0.08,Goalscoring,0.44,goals90,1,0
4,CB,SCORING,0.08,Goalscoring,0.44,goalsPassesRatio,0,0
4,CB,SCORING,0.08,Goalscoring,0.44,goalsWithoutPenalties90,0,0
4,CB,SCORING,0.08,Shooting,0.32,headShots90,0.613,0
4,CB,SCORING,0.08,Shooting,0.32,shots90,0.2,0
4,CB,SCORING,0.08,Shooting,0.32,shotsBlocked90,0.098,1
4,CB,SCORING,0.08,Shooting,0.32,shotsOnTarget90,0.069,0
4,CB,SCORING,0.08,Shooting,0.32,xgShot90,0.019,0
4,CB,SCORING,0.08,Shooting,0.32,shotsPassesRatio,0,0
4,CB,SCORING,0.08,Conversion,0.13,goalConversionPct,0.673,0
4,CB,SCORING,0.08,Conversion,0.13,headShotsOnTargetPct,0.237,0
4,CB,SCORING,0.08,Conversion,0.13,goalsShotsRatio,0.053,0
4,CB,SCORING,0.08,Conversion,0.13,goalsShotsOnTargetRatio,0.037,0
4,CB,SCORING,0.08,Positioning,0.11,passesToFinalThird90,0.393,0
4,CB,SCORING,0.08,Positioning,0.11,progressiveRun90,0.354,0
4,CB,SCORING,0.08,Positioning,0.11,touchInBox90,0.141,0
4,CB,SCORING,0.08,Positioning,0.11,passesToFinalThirdRatio,0.112,0
4,CB,SCORING,0.08,Positioning,0.11,touchInBoxReceivedPassRatio,0,0
4,CB,CREATING,0.16,Assists,0.51,assists90,0.461,0
4,CB,CREATING,0.16,Assists,0.51,secondAssists90,0.146,0
4,CB,CREATING,0.16,Assists,0.51,shotAssists90,0.143,0
4,CB,CREATING,0.16,Assists,0.51,shotOnTargetAssists90,0.122,0
4,CB,CREATING,0.16,Assists,0.51,thirdAssists90,0.067,0
4,CB,CREATING,0.16,Assists,0.51,xgAssist90,0.038,0
4,CB,CREATING,0.16,Assists,0.51,successfulShotAssistsPct,0.023,0
4,CB,CREATING,0.16,Assists,0.51,assistsPassesRatio,0,0
4,CB,CREATING,0.16,Crossing,0.22,crosses90,0.684,0
4,CB,CREATING,0.16,Crossing,0.22,successfulCrosses90,0.265,0
4,CB,CREATING,0.16,Crossing,0.22,crossesPassesRatio,0.051,0
4,CB,CREATING,0.16,Crossing,0.22,successfulCrossesPct,0,0
4,CB,CREATING,0.16,Dribbling,0.17,dribbles90,0.423,0
4,CB,CREATING,0.16,Dribbling,0.17,foulsSuffered90,0.226,0
4,CB,CREATING,0.16,Dribbling,0.17,successfulDribbles90,0.198,0
4,CB,CREATING,0.16,Dribbling,0.17,successfulDribblesPct,0.135,0
4,CB,CREATING,0.16,Dribbling,0.17,dribblesPassesRatio,0.018,0
4,CB,CREATING,0.16,Dribbling,0.17,offensiveDuelsWonPct,0,0
4,CB,CREATING,0.16,Comb Play,0.1,dangerousOwnHalfLosses90,0.278,1
4,CB,CREATING,0.16,Comb Play,0.1,linkupPlays90,0.273,0
4,CB,CREATING,0.16,Comb Play,0.1,missedBalls90,0.241,1
4,CB,CREATING,0.16,Comb Play,0.1,progressivePasses90,0.208,0
4,CB,CREATING,0.16,Comb Play,0.1,smartPasses90,0,0
4,CB,CREATING,0.16,Comb Play,0.1,successfulLinkupPlays90,0,0
4,CB,PASSING,0.34,Involvement,0.45,passes90,0.684,0
4,CB,PASSING,0.34,Involvement,0.45,receivedPass90,0.303,0
4,CB,PASSING,0.34,Involvement,0.45,receivedPassRatio,0.012,0
4,CB,PASSING,0.34,Accuracy,0.22,ballLosses90,0.346,1
4,CB,PASSING,0.34,Accuracy,0.22,ownHalfLosses90,0.248,1
4,CB,PASSING,0.34,Accuracy,0.22,successfulKeyPassesPct,0.236,0
4,CB,PASSING,0.34,Accuracy,0.22,successfulLongPassesPct,0.171,0
4,CB,PASSING,0.34,Accuracy,0.22,successfulPassesPct,0,0
4,CB,PASSING,0.34,Accuracy,0.22,successfulPassesToFinalThirdPct,0,0
4,CB,PASSING,0.34,Accuracy,0.22,successfulProgressivePassesPct,0,0
4,CB,PASSING,0.34,Accuracy,0.22,successfulSmartPassesPct,0,0
4,CB,PASSING,0.34,Accuracy,0.22,successfulThroughPassesPct,0,0
4,CB,PASSING,0.34,Accuracy,0.22,successfulVerticalPassesPct,0,0
4,CB,PASSING,0.34,Direction,0.19,backPassesPct,0.5,1
4,CB,PASSING,0.34,Direction,0.19,forwardPassesPct,0.251,0
4,CB,PASSING,0.34,Direction,0.19,lateralPassesPct,0.249,1
4,CB,PASSING,0.34,Direction,0.19,verticalPassesPct,0,0
4,CB,PASSING,0.34,Intent,0.14,attackingActions90,0.334,0
4,CB,PASSING,0.34,Intent,0.14,successfulAttackingActions90,0.214,0
4,CB,PASSING,0.34,Intent,0.14,successfulAttackingActionsPct,0.142,0
4,CB,PASSING,0.34,Intent,0.14,keyPasses90,0.126,0
4,CB,PASSING,0.34,Intent,0.14,keyPassesRatio,0.089,0
4,CB,PASSING,0.34,Intent,0.14,longPassLength,0.076,0
4,CB,PASSING,0.34,Intent,0.14,longPasses90,0.02,0
4,CB,PASSING,0.34,Intent,0.14,throughPasses90,0,0
4,CB,DEFENDING,0.42,Aerial,0.17,aerialDuels90,0.468,0
4,CB,DEFENDING,0.42,Aerial,0.17,fieldAerialDuels90,0.344,0
4,CB,DEFENDING,0.42,Aerial,0.17,fieldAerialDuelsWon90,0.188,0
4,CB,DEFENDING,0.42,Aerial,0.17,aerialDuelsWon90,0,0
4,CB,DEFENDING,0.42,Aerial,0.17,aerialDuelsWonPct,0,0
4,CB,DEFENDING,0.42,Aerial,0.17,fieldAerialDuelsWonPct,0,0
4,CB,DEFENDING,0.42,On Ball,0.4,defensiveActions90,0.285,0
4,CB,DEFENDING,0.42,On Ball,0.4,successfulDefensiveAction90,0.141,0
4,CB,DEFENDING,0.42,On Ball,0.4,successfulDefensiveActionPct,0.119,0
4,CB,DEFENDING,0.42,On Ball,0.4,defensiveDuels90,0.089,0
4,CB,DEFENDING,0.42,On Ball,0.4,defensiveDuelsWon90,0.079,0
4,CB,DEFENDING,0.42,On Ball,0.4,defensiveDuelsWonPct,0.074,0
4,CB,DEFENDING,0.42,On Ball,0.4,dribblesAgainst90,0.066,0
4,CB,DEFENDING,0.42,On Ball,0.4,dribblesAgainstWon90,0.045,0
4,CB,DEFENDING,0.42,On Ball,0.4,dribblesAgainstWonPct,0.041,0
4,CB,DEFENDING,0.42,On Ball,0.4,pressingDuels90,0.032,0
4,CB,DEFENDING,0.42,On Ball,0.4,pressingDuelsWon90,0.02,0
4,CB,DEFENDING,0.42,On Ball,0.4,pressingDuelsWonPct,0.009,0
4,CB,DEFENDING,0.42,On Ball,0.4,slidingTackles90,0.002,0
4,CB,DEFENDING,0.42,On Ball,0.4,successfulSlidingTackles90,0,0
4,CB,DEFENDING,0.42,On Ball,0.4,successfulSlidingTacklesPct,0,0
4,CB,DEFENDING,0.42,Off Ball,0.39,ballRecoveries90,0.276,0
4,CB,DEFENDING,0.42,Off Ball,0.39,clearances90,0.158,0
4,CB,DEFENDING,0.42,Off Ball,0.39,counterpressingRecoveries90,0.145,0
4,CB,DEFENDING,0.42,Off Ball,0.39,dangerousOpponentHalfRecoveries90,0.111,0
4,CB,DEFENDING,0.42,Off Ball,0.39,interceptions90,0.096,0
4,CB,DEFENDING,0.42,Off Ball,0.39,looseBallDuels90,0.079,0
4,CB,DEFENDING,0.42,Off Ball,0.39,looseBallDuelsWon90,0.056,0
4,CB,DEFENDING,0.42,Off Ball,0.39,looseBallDuelsWonPct,0.041,0
4,CB,DEFENDING,0.42,Off Ball,0.39,opponentHalfRecoveries90,0.023,0
4,CB,DEFENDING,0.42,Off Ball,0.39,recoveries90,0.015,0
4,CB,DEFENDING,0.42,Fouls,0.04,directRedCards90,0.495,1
4,CB,DEFENDING,0.42,Fouls,0.04,fouls90,0.273,1
4,CB,DEFENDING,0.42,Fouls,0.04,redCards90,0.147,1
4,CB,DEFENDING,0.42,Fouls,0.04,yellowCards90,0.084,1
4,CB,DEFENDING,0.42,Fouls,0.04,yellowCardsPerFoul,0.001,1
